word,pronunciation,meaning1,meaning2,meaning3
vicious,'viʃəs,"xấu xa, đồi bại","xấu, ác",giữ (ngựa)
symmetric,si'metrik,đối xứng,,
deductible,,"có thể trừ đi, có thể khấu trừ",,
insoluble,in'sɔljubl,không hoà tan được,không giải quyết được,
carbide,'kɑ:baid,(hoá học) cacbua,,
fungus,'fʌɳgəs,nấm,cái mọc nhanh như nấm,(y học) nốt sùi
ordination,",ɔ:di'neiʃn","sự sắp xếp, sự xếp loại","sự ban lệnh, sự định đoạt","(tôn giáo) lễ thụ chức, lễ tôn phong"
prognosis,prognosis,"(y học) dự đoán (về sự tiến triển của bệnh), tiên lượng",,
apprenticeship,ə'prentiʃip,"sự học việc, sư học nghề; thời gian học việc, thời gian học nghề",,
fission,'fiʃn,(sinh vật học) sự sinh sản phân đôi,(vật lý) sự phân hạt nhân,
distillation,",disti'leiʃn",(hoá học) sự cất,sản phẩm cất,
cleavage,'kli:vidʤ,"sự chẻ, sự bổ ra","(nghĩa bóng) sự phân ra, sự chia tách","(địa lý,địa chất) tính dễ tách"
wedge,wed,cái nêm,vật hình nêm,(quân sự) mũi nhọn
schizophrenia,,<y> bệnh tâm thần phân liệt,,
diaphragm,'daiəfræm,"màng chắn, màng ngăn",(giải phẫu) cơ hoành,
harassment,'hærəsmənt,"sự quấy rầy, sự phiền nhiễu; sự lo lắng ưu phiền",sự quấy rối (quân địch),
infiltration,",infil'treiʃn",sự rỉ qua; vật rỉ qua,(quân sự); (chính trị) sự xâm nhập từng tốp,"(từ Mỹ,nghĩa Mỹ),  (quân sự) sự chuyển vận (quân và xe cộ) từng tốp (để tránh máy bay địch)"
opium,'oupjəm,thuốc phiện ((nghĩa đen) & (nghĩa bóng)),điều trị bằng thuốc phiện; làm say bằng thuốc phiện,
dialect,'daiəlekt,"tiếng địa phương, phương ngôn",,
closet,'klɔzit,"buồng nhỏ, buồng riêng","(từ Mỹ,nghĩa Mỹ) phòng để đồ; phòng kho","(từ cổ,nghĩa cổ) phòng hội ý; phòng họp kín"
hawk,hɔ:k,"(động vật học) diều hâu, chim ưng","(từ Mỹ,nghĩa Mỹ),  (chính trị) kẻ hiếu chiến, diều hâu ((nghĩa bóng))",kẻ tham tàn
prophecy,prophecy,"tài đoán trước, tài tiên tri","lời đoán trước, lời tiên tri",
yearbook,,tài liệu xuất bản hàng năm và chứa đựng thông tin về năm trước đó; niên giám,"ấn bản do học viên lớp cuối khoá của một trường biên soạn, ghi lại các sự kiện trong năm học và thường có hình chụp các học viên và nhà trường; kỷ yếu",
laden,'leidn,"chất đầy, nặng trĩu",,
hydrocarbon,'haidrou'kɑ:bən,(hoá học) hyddrocacbon,,
emigration,",emi'greiʃn",sự di cư,,
template,'templit,"(kỹ thuật) mẫu, dưỡng",,
fir,fə:,(thực vật học) cây linh sam ((cũng) fir tree),gỗ linh sam,
aggregation,",ægri'geiʃn","sự tập hợp, sự kết hợp, sự tụ tập","khối tập hợp, khối kết tập, thể tụ tập",sự thu nạp (vào một tổ chức)
wrath,rɔ:θ,"sự tức giận, sự phẫn nộ",những kẻ sẽ bị trời tru đất diệt,
arid,'ærid,khô cằn (đất),"(nghĩa bóng) khô khan, vô vị",
routinely,,thông thường; thường lệ; thường làm đều đặn,,
triangular,trai'æɳgjulə,tam giác,"ba phe, ba bên",
intimacy,'intiməsi,"sự quen thân, sự thân mật, sự mật thiết, sự thân tình, sự quen thuộc","sự chung chăn chung gối; sự ăn nằm với (ai); sự gian dâm, sự thông dâm","sự riêng biệt, sự riêng tư"
clarification,",klærifi'keiʃn","sự lọc, sự gạn",sự làm cho sáng sủa dễ hiểu,
refrigeration,"ri,fridʤə'reiʃn","sự làm lạnh; sự ướp lạnh (thịt, hoa quả)",,
trajectory,trædʤikəri,đường đạn; quỹ đạo,,
shuttle,'ʃʌtl,con thoi,động từ,qua lại như con thoi; làm cho qua lại như con thoi
diffuse,di'fju:s,(vật lý) khuếch tán,"rườm rà, dài dòng (văn)","truyền, đồn (tin); truyền bá; phổ biến"
inertia,i'nə:ʃjə,"tính ì, quán tính","tính trì trệ, tính ì, tính chậm chạp",
cardiovascular,,(thuộc) tim và mạch máu; tim mạch,,
deity,'di:iti,tính thần,vị thần,"Chúa trời,  Thượng đế"
pragmatic,præg'mætik,(triết học) thực dụng,"hay dính vào chuyện người, hay chõ mõm","giáo điều, võ đoán"
mercantile,'mə:kəntail,"buôn, buôn bán","hám lợi, vụ lợi",thuyết duy tiền (cho tiền là của cải duy nhất)
reside,ri'zaid,"ở tại, trú ngụ, cư trú","(+ in) thuộc về (thẩm quyền, quyền hạn...)",
inversion,'in'və:ʃn,"sự lộn ngược, sự đảo ngược; sự bị lộn ngược, sự bị đảo ngược",(ngôn ngữ học) phép đảo (trật tự của từ),(hoá học) sự nghịch chuyển
spindle,'spindl,"mọc thẳng lên, mọc vút lên",làm thành hình con suốt,lắp con suối
fermentation,",fə:men'teiʃn",sự lên men,"sự khích động, sự vận động, sự xúi giục","sự xôn xao, sự sôi sục, sự náo động"
methodological,,(logic học) (thuộc) phương pháp luận,,
dent,dent,"hình rập nổi, vết lõm (do bị rập mạnh)",vết mẻ (ở lưỡi dao),rập hình nổi; làm cho có vết lõm
therefor,ðeə'fɔ:,"(từ cổ,nghĩa cổ) về việc đó",,
unduly,'ʌn'dju:li,"quá, quá mức, quá chừng, quá đáng","không đúng giờ, không đúng lúc",
intuition,",intju:'iʃn","trực giác, sự hiểu biết qua trực giác; khả năng trực giác",điều (hiểu qua) trực giác,
syphilis,'sifilis,(y học) bệnh giang mai,,
conciliation,"kən,sili'eiʃn",sự hoà giải,,
flask,flɑ:sk,túi đựng thuốc súng,bình thót cổ (dùng trong phòng thí nghiệm),"chai bẹt, lọ bẹt (đựng rượu để trong bao da, bỏ túi được)"
negligent,'neglidʤənt,"cẩu thả, lơ đễnh",,
banquet,'bæɳkwit,tiệc lớn,thết tiệc lớn,"ăn tiệc, dự tiệc"
triple,'tripl,"có ba cái, gồm ba phần","ba lần, gấp ba","gấp ba, nhân ba, tăng lên ba lần"
abrupt,ə'brʌpt,"bất ngờ, đột ngột; vội vã","cộc lốc, lấc cấc, thô lỗ","dốc đứng, hiểm trở, gian nan"
concord,'kɔɳkɔ:d,"sự hoà hợp, sự hoà thuận","thoả ước, hiệp ước",(ngôn ngữ học) sự tương hợp (về giống và số)
highlands,,miền núi tây bắc Xcôtlân,,
twelfth,twelfθ,thứ mười hai,một phần mười hai,người thứ mười hai; vật thứ mười hai; ngày mười hai
obesity,ou'bi:siti,"sự béo phị, sự trệ",,
dissociation,"di,sousi'eiʃn","sự phân ra, sự tách ra","(hoá học) sự phân tích, sự phân ly",
suffrage,'sʌfridʤ,"sự bỏ phiếu; sự bỏ phiếu tán thành, sự bỏ phiếu đồng ý",quyền đi bầu,sự thích hơn; sự tán thành
decidedly,di'saididli,"kiên quyết, dứt khoát","rõ ràng, không cãi được",
competitiveness,kəm'petitivnis,"tính cạnh tranh, tính đua tranh",,
palestinian,",pæləs'tiniən",(thuộc) Pa-le-xtin,người Pa-le-xtin,
stipulation,",stipju'leiʃn",sự quy định (thành điều khoản); điều quy định (thành điều khoản),,
subscriber,səb'skraibə,người góp (tiền),người mua (báo) dài hạn; người đặt mua,(the subscriber) những người ký tên dưới đây
intimately,'intimitli,"thân mật, mật thiết","tường tận, sâu sắc",
exchequer,iks'tʃekə,(the Exchequer) Bộ Tài chính Anh,"kho bạc quốc gia, ngân khố quốc gia",tiền riêng
undermine,",ʌndə'main",đào dưới chân; xói mòn chân,"làm hao mòn, phá ngầm, phá hoại, đục khoét",
dislocation,",dislə'keiʃn","sự làm trật khớp; sự trật khớp, sự sai khớp (chân tay, máy móc...)","sự làm hỏng, sự làm trục trặc (kế hoạch, công việc)","(địa lý,địa chất) sự biến vị, sự dời chỗ, sự chuyển chỗ"
increment,'inkrimənt,sự lớn lên (của cây cối); độ lớn lên,"tiền lãi, tiền lời","(toán học) lượng gia, số gia"
involuntary,in'vɔləntəri,"không cố ý, không chủ tâm, vô tình",(sinh vật học) không tuỳ ý,
supremacy,sju'preməsi,quyền tối cao,"thế hơn, ưu thế",
brutal,'bru:tl,đầy thú tính; cục súc,"hung ác, tàn bạo",
fist,fist,nắm tay; quả đấm,(đùa cợt) bàn tay,(đùa cợt) chữ viết
jealousy,'dʤeləsi,"lòng ghen tị, lòng ghen ghét; tính đố kỵ; thái độ ghen tị; thái độ ghen ghét","máu ghen, thái độ ghen tuông",sự bo bo giữ chặt; sự hết sức giữ gìn
carbohydrate,'kɑ:bə'neiʃəs,(hoá học) hyđat-cacbon,,
beverage,'bəvəridʤ,đồ uống,,
lithium,'liθiəm,(hoá học) Lithi,,
extremity,iks'tremiti,"đầu, mũi",sự bất hạnh tột độ; cảnh túng quẫn cùng cực; bước đường cùng,((thường) số nhiều) biện pháp khắc nghiệt; biện pháp cực đoan
negro,'ni:grou,người da đen,"đen, (thuộc) người da đen",
viability,",vaiə'biliti","khả năng sống được (của thai nhi, cây cối...)",khả năng nảy mầm được (hạt giống),khả năng thành tựu được (kế hoạch)
porcelain,'pɔ:slin,sứ,đồ sứ,"(định ngữ) sứ, bằng sứ; (nghĩa bóng) mỏng manh, dễ vỡ"
kindergarten,"'kində,gɑ:tn","lớp mẫu giáo, vườn trẻ",,
cortical,'kɔ:tikəl,(sinh vật học) (thuộc) vỏ,(giải phẫu) (thuộc) vỏ não,
adhesion,əd'hi:ʤn,"sự dính chặt vào, sự bám chặt vào","sự tham gia, sự gia nhập (một đảng phái)",sự trung thành với; sự giữ vững (ý kiến lập trường...)
rugged,'rʌgid,"gồ ghề, lởm chởm, xù xì","thô lỗ, thô kệch, không đều (nét mặt)","nghiêm khắc, hay gắt, hay quàu quạu"
emancipation,"i,mænsi'peiʃn",sự giải phóng,,
biographical,",baiou'græfik",(thuộc) tiểu sử,,
epithelium,",epi'θ:ljəm",(sinh vật học) biểu mô,,
coup,ku:,việc làm táo bạo; hành động phi thường,,
contemplation,",kɔntem'pleiʃn","sự ngắm, sự thưởng ngoạn","sự trầm ngâm, sự lặng ngắm","sự dự tính, sự dự định, sự liệu trước, sự chờ đợi (một việc gì)"
proximal,proximal,(giải phẫu) ở đầu gần,,
adolescence,",ædou'lesns",thời thanh niên,,
requisite,'rekwizit,cần thiết,"điều kiện tất yếu, điều kiện cần thiết","vật cần thiết, đồ dùng cần thiết"
shrine,ʃrain,hòm đựng thánh cốt,"lăng, mộ","điện thờ, miếu thờ"
unification,",ju:nifi'keiʃn","sự thống nhất, sự hợp nhất",,
agrarian,ə'greəriən,(thuộc) ruộng đất,(thuộc) đất trồng trọt,
inception,in'sepʃn,"sự khởi đầu, sự bắt đầu","sự bắt đầu thi tốt nghiệp (cử nhân hoặc tiến sĩ, ở trường đại học Căm-brít)",
intensely,,"mãnh liệt, dữ dội",,
liberalism,'libərəlizm,chủ nghĩa tự do,,
sequential,'si:kwənt,"liên tục, liên tiếp","theo sau, tiếp sau (ảnh hưởng...)","(toán học) dãy, theo dãy"
pillar,'pilə,"cột, trụ","(nghĩa bóng) cột trụ, rường cột","cột (nước, khói...)"
observance,əb'zə:vəns,"sự tuân theo, sự tuân thủ",sự làm lễ; lễ kỷ niệm,"(từ cổ,nghĩa cổ) sự cung kính, sự kính trọng, sự tôn kính ((cũng) observancy)"
climax,'klaimæks,(văn học) phép tiến dần,"điểm cao nhất (kịch, truyện)","(địa lý,địa chất) cao đỉnh"
constituency,kən'stitjuənsi,"các cử tri, những người đi bỏ phiếu (của một khu vực bầu cử)",khu vực bầu cử,(thực vật học) khách hàng
adjudication,"ə,dʤu:di'keiʃn",sự xét xử,"sự tuyên án, quyết định của quan toà",
hub,hʌb,"trục bánh xe,  moayơ",(nghĩa bóng) trung tâm,(như) hubby
wrought,rɔ:t,đã rèn (sắt); đã thuộc (da); đã bào kỹ (gỗ); chạm trổ (đồ bằng bạc),,
psychic,'saikik,bà đồng; ông đồng,,
conduit,'kɔndit,máng nước,ống cách điện,
oblique,ə'bli:k,"xiên, chéo, chếch","cạnh khoé, quanh co, không thẳng thắn","(thực vật học) không đối xứng, không cân (lá)"
finnish,'finiʃ,(thuộc) Phần-lan,tiếng Phần-lan,
mag,mæg,(từ lóng) đồng nửa xu (Anh),(viết tắt) của magneto,
societal,,thuộc xã hội,,
folklore,'flouklɔ:,văn học dân gian; truyền thống dân gian,khoa nghiên cứu văn học dân gian; khoa nghiên cứu truyền thống dân gian,
restless,'restlis,"không nghỉ, không ngừng","không yên, luôn luôn động đậy, hiếu động","không nghỉ được, không ngủ được, thao thức; bồn chồn, áy náy"
clement,'klemənt,"khoan dung, nhân từ",ôn hoà (khí hậu),
germination,",dʤə:mi'neiʃn","sự mọc mộng, sự nảy mầm",,
nausea,'nɔ:sjə,sự buồn nôn; sự lộn mửa,"sự kinh tởm, sự tởm",
abatement,ə'beitmənt,"sự dịu đi, sự yếu đi, sự nhụt đi, sự giảm bớt, sự đỡ, sự ngớt","sự hạ (giá), sự bớt (giá)","sự chấm dứt, sự thanh toán"
entitlement,,"quyền, sự được phép làm",,
secrecy,'si:krisi,tính kín đáo; sự giữ bí mật,"sự giấu giếm, sự bí mật",
freshwater,"'freʃ,wɔ:tə",(thuộc) nước ngọt; ở nước ngọt,quen đi sông hồ (không quen đi biển),"(từ Mỹ,nghĩa Mỹ) non nớt, ít kinh nghiệm"
graft,grɑ:ft,cành ghép; sự ghép cây; chỗ ghép cây,(y học) mô ghép; sự ghép mô; chỗ ghép mô,"(từ Mỹ,nghĩa Mỹ) (thông tục) sự ăn hối lộ; sự đút lót, sự hối lộ"
incompetent,in'kɔmpitənt,"thiếu khả năng, thiếu trình độ kém cỏi, bất tài",(pháp lý) không đủ thẩm quyền; không có thẩm quyền; không có giá trị pháp lý,"(từ Mỹ,nghĩa Mỹ) người không đủ khả năng, người không đủ trình độ, người kém cỏi, người bất tài"
hurricane,'hʌrikən,bão (gió cấp 8),"(nghĩa bóng) cái dữ dội mãnh liệt, cơn bão tố",
fossil,'fɔsl,"hoá đá, hoá thạch","cổ lỗ, lỗi thời, hủ lậu","(từ hiếm,nghĩa hiếm) chôn ở dưới đất; đào ở đất lên"
tertiary,'tə:ʃəri,thứ ba,"(Tertiary) (địa lý,địa chất) (thuộc) kỷ thứ ba","(Tertiary) (địa lý,địa chất) kỷ thứ ba"
deception,di'sepʃn,"sự dối trá, sự lừa dối, sự lừa gạt","trò lừa dối, mưu mẹo gian dối, mánh khoé lừa bịp",
halfway,,nằm ở giữa với hai khoảng cách bằng nhau; nửa đường; nửa chừng,"(nghĩa bóng) nửa chừng, nửa vời, không triệt để; thoả hiệp","nửa đường, nửa chừng"
dentistry,'dentistri,"nghề chữa răng, khoa răng",,
leukemia,lju:'ki:miə,(y học) bệnh bạch cầu,,
epidemiology,",epi,di:mi'ɔlədʤi","khoa nghiên cứu bệnh dịch, dịch tễ học",,
ethylene,'eθili:n,(hoá học) Etylen,,
hist,hist,xuỵt!,,
intermittent,",intə'mitənt","thỉnh thoảng lại ngừng, lúc có lúc không, gián đoạn","(y học) từng cơn, từng hồi",chạy trục trặc (máy)
cont,,<vt> nội dung,<vt> tiếp theo,
courtyard,'kɔ:t'jɑ:d,sân nhỏ; sân trong,,
degeneration,"di,dʤenə'reiʃn","sự thoái hoá, sự suy đồi; tình trạng thoái hoá",,
bluff,blʌf,có dốc đứng (bờ biển...),"cục mịch, chân thật, chất phác, không biết khách sáo màu mè (người)",dốc đứng
glacial,'gleisjəl,(thuộc) nước đá; (thuộc) thời kỳ sông băng,"băng giá, lạnh buốt","lạnh lùng, ảm đạm"
trough,trɔf,máng ăn (cho vật nuôi),"máng xối, ống xối (để tiêu nước)",máng nhào bột (để làm bánh mì)
mast,mɑ:st,cột buồm,cột (thẳng và cao),làm một thuỷ thủ thường
roadway,'roudwei,lòng đường; lòng cầu,,
incision,in'siʤn,"sự rạch; vết rạch, đường rạch","sự khắc, sự chạm; vết khắc, vết chạm","tính sắc bén, tính nhạy bén"
maximal,'mæksiməl,"tối đa, tột độ",,
metro,'metrou,xe điện ngầm,,
adhere,əd'hiə,"dính chặt vào, bám chặt vào","tham gia, gia nhập","tôn trọng triệt để; trung thành với, gắn bó với; giữ vững"
paramount,'pærəmaunt,tối cao,"tột bực, hết sức","(+ to) hơn, cao hơn"
info,,thông tin không chính xác (viết tắt) của informal  information,,
innumerable,i'nju:mərəbl,"không đếm được, vô số, hàng hà sa số",,
catalytic,",kætə'litik",(hoá học) xúc tác,,
cadmium,'kædmiəm,(hoá học) catmi,,
comprehend,",kɔmpri'hend","hiểu, lĩnh hội, nhận thức thấu đáo","bao gồm, bao hàm",
temperament,'tempərəmənt,"khí chất, tính khí, tính",,
rhetorical,'retərikəl,(thuộc) giáo sư tu từ học,"hoa mỹ, cường điệu, khoa trương (văn)",(thuộc) tu từ học; (thuộc) thuật hùng biện
calculus,'kælkjuləs,(số nhiều calculuses) (toán học) phép tính,(số nhiều calculi) (y học) sỏi (thận),
compatibility,"kəm,pætə'biliti","tính hợp nhau, tính tương hợp",,
attenuation,"ə,tenju'eiʃn","sự làm mỏng đi, sự làm mảnh đi, sự làm gầy đi",sự làm yếu đi,sự làm loãng
peptide,,(sinh (hoá học)) sự kết hợp của hai hay nhiều axit amin tạo thành chuỗi,,
stringent,'stridʤənt,"chính xác, nghiêm ngặt, chặt chẽ (nội quy, luật pháp...)",(tài chính) khan hiếm (tiền); khó làm ăn,
isotope,'aisoutoup,(hoá học) chất đồng vị,,
divergence,dai'və:dʤəns,"sự phân kỳ, sự rẽ ra",sự trệch; sự đi trệch,"sự khác nhau, sự bất đồng (ý kiến...)"
forged,fɔ:dʤd,"được rèn luyện được, được tôi luyện",giả mạo (chữ ký...),
inhibited,,"gượng gạo, rụt rè, thiếu tự nhiên",,
proprietary,proprietary,"thuộc chủ, người có quyền sở hữu","có tài sản, có của","(thuộc) quyền sở hữu, giữ làm tài sản riêng; giữ độc quyền (bán, sản xuất...)"
kinship,'kinʃip,mối quan hệ họ hàng,sự giống nhau về tính chất,
nomenclature,nou'menklətʃə,"phép đặt tên gọi, danh pháp",thuật ngữ (của một ngành khoa học...),"(từ hiếm,nghĩa hiếm) mục lục"
herewith,'hiə'wið,kèm theo đây,,
dwell,dwel,"((thường) + in,  at,  near,  on) ở, ngụ, ở","(+ on,  upon) dừng lại ở, chăm chú vào, nhấn lâu vào, day đi day lại",đứng chững lại (trước khi vượt rào) (ngựa)
misdemeanor,,như misdemeanour,,
subscribe,,(to subscribe something to something) ký (tên) vào bên dưới một văn kiện,(to subscribe something to something) quyên tiền; góp tiền,"(to subscribe to something) (đồng ý) mua (báo, tạp chí...) đều đặn trong một thời gian); đặt mua dài hạn"
persian,'pə:ʃən,(thuộc) Ba tư,người Ba tư,tiếng Ba tư
zoology,zou'ɔlədʤi,động vật học,,
wharf,w :f,"(hàng hi) bến tàu, cầu tàu",(hàng hi) cho (hàng) vào kho ở bến,(hàng hi) buộc (tàu) vào bến
divinity,di'viniti,tính thần thánh,thần thánh,"người đáng tôn sùng, người được tôn sùng"
confidentiality,,"(Tech) bí mật, cơ mật; bảo mật",,
adolescent,",ædou'lesns","đang tuổi thanh niên, trẻ",người thanh niên,
multinational,,bao gồm nhiều nước; đa quốc gia,công ty kinh doanh ở nhiều nước khác nhau; công ty đa quốc gia,
refinement,ri'fainmənt,"sự lọc; sự tinh chế (dầu, đường); sự luyện tinh (kim loại)","sự tinh tế, sự tế nhị, sự tao nhã, sự lịch sự, sự sành sỏi","cái hay, cái đẹp, cái tinh tuý, cái tao nhã"
ambient,'æmbiənt,"bao quanh, ở xung quanh",,
airway,'eəwei,chiến tranh bằng không quân,,
menace,menəs,(văn học) mối đe doạ,đe doạ,
methanol,'meθənɔl,(hoá học) Metanola,,
sober,'soubə,không say rượu,điều độ,"điềm tĩnh, điềm đạm"
rector,'rektə,"hiệu trưởng (trường đại học, trường trung học)",mục sư (giáo hội Anh),
diminishing,di'miniʃip,"hạ bớt, giảm bớt; thu nhỏ",,
potash,'pɔtæʃ,ash) /'pə:læʃ/,"(hoá học) Kali cacbonat, bồ tạt ((từ cổ,nghĩa cổ) (cũng) potass)",
exponential,",ekspou'nenʃəl","(toán học) (thuộc) số mũ, theo luật số mũ",,
chancery,'tʃɑ:nsəri,toà đại pháp Anh,"(từ Mỹ,nghĩa Mỹ) toà công lý",(pháp lý) đang thưa kiện (ở toà đại pháp)
dough,dou,bột nhào,bột nhão; cục nhão (đất...),"(từ lóng) tiền, xìn"
rue,ru:,(thực vật học) cây cửu lý hương,"(từ cổ,nghĩa cổ) sự ăn năn, sự hối hận","hối hận, ăn năn, hối tiếc"
leverage,'li:və,tác dụng của đòn bẩy; lực của đòn bẩy,,
homicide,,kẻ giết người,hành động giết người; tội giết người,
bloc,blɔk,(chính trị) khối,,
don,dɔn,Đông (tước hiệu Tây-ban-nha),người quý tộc Tây-ban-nha; người Tây-ban-nha,"người ưu tú, người lỗi lạc (về một cái gì)"
immature,",imə'tjuə","non nớt, chưa chín chắn",chưa chín muồi,
vaccination,",væksi'neiʃn","sự chủng, sự tiêm chủng",,
symmetrical,si'metrik,đối xứng,,
lethal,'li:θəl,"làm chết người, gây chết người",,
entirety,in'taiəti,"trạng thái nguyên, trạng thái toàn vẹn; tính trọn vẹn","hoàn toàn, trọn vẹn",tổng số
reconnaissance,ri'kɔnisəns,"(quân sự) sự trinh sát, sự do thám",(quân sự) đội trinh sát,sự thăm dò
individuality,",indi,vidju'æliti",tính chất cá nhân,cá nhân,cá nhân
spec,spek,"(thông tục) sự đầu cơ, sự kinh doanh đầu cơ",,
catheter,,ống thông đường tiểu,,
glossary,'glɔsəri,bảng chú giải,từ điển thuật ngữ; từ điển cổ ngữ; từ điển thổ ngữ,
noah,,thuyền Nô-ê,,
accelerate,æk'seləreit,"làm nhanh thêm; làm chóng đến; thúc mau, giục gấp",rảo (bước),"tăng nhanh hơn; mau hơn, bước mau hơn, rảo bước"
radioactivity,'reidiouæk'tiviti,năng lực phóng xạ; tính phóng xạ,,
fibrous,'faibrəs,"có sợi, có thớ, có xơ",,
lib,,"<thgt> sự giải phóng, sự phóng thích",,
arbitrarily,'ɑ:bitrərili,"chuyên quyền, độc đoán","tuỳ ý, tự ý",
acetic,ə'si:tik,(hoá học) axetic; (thuộc) giấm,,
credible,'kredəbl,"đáng tin, tin được",,
hydrochloric,'haidrou'klɔ:rik,(hoá học) clohyddric,,
salvage,'sælvidʤ,tiền trả cứu tàu (cho hãng bảo hiểm),"sự cứu tàu (khỏi đắm, khỏi hoả hoạn...); sự cứu chạy (đồ đạc trong một vụ cháy nhà)","tài sản cứu được, đồ đạc cứu được"
biopsy,'baiəpsi,(y học) sinh thiết,,
bourgeois,'buəʤwa:,người tư sản,(thuộc) giai cấp tư sản,trưởng giả
punitive,'pju:nitiv,"phạt, trừng phạt, trừng trị; để trừng phạt, để trừng trị",,
mystical,'mistik,người thần bí,"thần bí, huyền bí",bí ẩn
proficiency,proficiency,"sự tài giỏi, sự thành thạo",tài năng (về việc gì),
stud,stʌd,lứa ngựa nuôi,trại nuôi ngựa giống,ngựa giống
fraternity,frə'tə:niti,tình anh em,phường hội,"(từ Mỹ,nghĩa Mỹ) hội học sinh đại học"
recurring,ri'kə:riɳ,trở lại luôn; lại diễn ra; có định kỳ,(toán học) tuần hoàn,
shrinkage,'ʃriɳkidʤ,sự co lại (của vải...),sự hụt cân (của súc vật từ khi chuyên chở đến khi giết thịt),số lượng co
spontaneously,,"tự động, tự ý","tự phát, tự sinh","thanh thoát, tự nhiên, không ép buộc, không gò bó, không ngượng ngập (văn )"
etiology,",i:ti'ɔlədʤi",thuyết nguyên nhân,(y học) khoa nguyên nhân bệnh,
hymn,him,bài thánh ca,bài hát ca tụng,quốc ca
unused,' n'ju:zd,không dùng; chưa dùng đến,không quen,
inefficient,",ini'fiʃənt","thiếu khả năng, không có khả năng, bất tài",không có hiệu quả,
akin,ə'kin,"thân thuộc, bà con, có họ","hơi giống, na ná",
incremental,",inkri'mentəl",(thuộc) sự lớn lên,"(thuộc) tiền lãi, (thuộc) tiền lời",
syrup,'sirəp,"xi-rô, nước ngọt",,
geologic,dʤiə'lɔdʤik,(thuộc) địa chất,,
censorship,'sensəʃip,cơ quan kiểm duyệt,quyền kiểm duyệt,công tác kiểm duyệt
meaningless,'mi:niɳfulnis,vô nghĩa,,
precipitate,pri'sipitit,"(hoá học) chất kết tủa, chất lắng","mưa, sương","vội vàng, vội vã cuống cuồng, đâm sấp giập ngửa"
necrosis,ne'krousis,(sinh vật học) sự chết hoại,,
reconcile,'rekənsail,"giải hoà, giảng hoà, làm cho hoà thuận","điều hoà, làm hoà hợp, làm cho nhất trí",đành cam chịu
anomaly,ə'nɔməli,"sự không bình thường, sự dị thường; độ dị thường; vật dị thường, tật dị thường",(thiên văn học) khoảng cách gần nhất (của hành tinh hay vệ tinh từ điển gần mặt trời nhất hoặc điểm gần quả đất nhất),
articulation,"ɑ:,tikju'leiʃn",(giải phẫu) khớp,sự nối bằng khớp; sự khớp lại với nhau,cách đọc rõ ràng; cách phát âm rõ ràng
propriety,propriety,"sự thích đáng, sự thích hợp, sự đúng đắn (của một hành động...)","sự đúng đắn, sự đúng mực, sự chỉnh, sự hợp lẽ, sự hợp thức (trong thái độ, cư xử)","phép tắc, khuôn phép, lễ nghi, phép lịch sự"
perceptual,,thuộc tri giác; cảm giác; giác quan,,
startling,'stɑ:tliɳ,"làm giật mình, làm hoảng hốt, làm sửng sốt",,
chaplain,'tʃæplin,"giáo sĩ (trong nhà thờ nhỏ của trường học, bệnh viện, nhà tù, trại lính)",,
staple,'steipl,"đinh kẹp, má kẹp (hình chữ U); dây thép rập sách",ống bọc lưỡi gà (ở kèn ôboa...),đóng bằng đinh kẹp; đóng (sách) bằng dây thép rập
contiguous,kən'tigjuəs,"kề nhau, giáp nhau, tiếp giáp (vườn, ruộng, nhà...); láng giềng, bên cạnh",,
dominican,də'minikən,(tôn giáo) (thuộc) thánh Đô-mi-ních; (thuộc) dòng Đô-mi-ních,(tôn giáo) thầy tu dòng Đô-mi-ních,
rotational,rou'teiʃənl,"quay tròn, luân chuyển",,
pursuance,pə'sju:əns,"sự đeo đuổi, sự thực hiện đến cùng (một kế hoạch, một công việc...)",,
esp,,Anh ngữ chuyên ngành (English for Specific Purposes),Tri giác ngoại cảm (Extra sensory perception),
semantics,si'mæntiks,ngữ nghĩa học,,
pyramid,'pirəmid,(toán học) hình chóp,"tháp chóp, kim tự tháp (Ai-cập)",đống hình chóp
gypsum,'dʤipsəm,thạch cao ((viết tắt) gyps),,
fetus,'fi:təs,"thai, bào thai",,
slag,slæg,"(kỹ thuật) xỉ, vảy (sắt)",kết thành xỉ,
mythology,mi'θɔlədʤi,thần thoại,"thần thoại học, khoa thần thoại",
preach,pri:tʃ,"(thông tục) sự thuyết, sự thuyết giáo",bài thuyết giáo,"thuyết giáo, thuyết pháp"
sheath,ʃi:θ,"bao, vỏ (kiếm); ống","(sinh vật học) màng bọc, bao, vỏ, áo","kè đá, đạp đá"
spear,spiə,"cái giáo, cái mác, cái thương",cái xiên (đâm cá),(thơ ca) (như) spearman
mechanically,,một cách máy móc,một cách máy móc,
cit,sit,người dân thành thị,"(từ lóng) thường dân, người thường (trái với quân đội)","(từ Mỹ,nghĩa Mỹ) sĩ quan mặc thường phục"
relational,,liên quan; liên hệ,thân thuộc; hôn nhân,"có tính chất quan hệ, có biểu thị quan hệ"
authenticity,",ɔ:θen'tisiti","tính đúng thật, tính xác thật",,
inhibitor,in'hibitə,(hoá học) chất ức chế,(như) inhibiter,
algebraic,'ældʤibrə,đại số,,
hinder,'haində,ở đằng sau,"cản trở, gây trở ngại",
